Cw_total_1,EL_t_1,Q_t_1,Sw_total_1,UnRate_1,Yw_total_1,Z_Q_1,inflation_1,shareOfBorrWorkers_t_1,wbarocc_1,Gini_bTax_1,Auton_1_1,basic_total_1_1,Gov_Balance_1_1,Gov_Total_1_1,Tax_Total_1_1,Gini_aTax_1_1,A_t_1_1,I_t_1_1,K_t_1_1,Q_fc_1_1,u_t_1_1,h_1_1,r_1_1,Yf_t_1_1,D_total_1_1,Mw_total_1_1,Gov_Debt_1_1,Ww_total_1_1
1294.404731,1436,1400.358107,-677.6488296,0.7128,616.7559017,0.01152757888,0,0.5012,0.3840326893,0.7777418389,16.12253855,0.0202,-16.14273855,16.14273855,0,0,127.3052825,89.83083751,4111.913817,1644.765527,0.8514028806,0.06818421969,0.02919059722,0,8827356.392,-107587.3842,1328.790193,4729.100996
1126.99065,1210,1238.756738,-571.8511846,0.758,555.1394651,0.01316155418,0,0.5012,0.3162531094,0.7436172743,16.28376393,0.0202,-16.30396393,16.30396393,0,0,112.614249,95.48232483,4125.157865,1650.063146,0.7507329288,0.06853470622,0.03096010475,0,8935515.627,-108159.2354,1345.094157,4616.604812
1238.401685,1300,1339.746116,-701.8326939,0.74,536.5689911,0.01229098661,0,0.5012,0.3599743728,0.7581721751,16.44660157,0.0202,-16.46680157,16.46680157,0,0,121.7951014,84.89782915,4127.552537,1651.021015,0.8114652107,0.06819705579,0.02729937923,0,9044376.695,-108861.0681,1361.560959,4475.881552
1116.986364,1251,1224.964172,-603.7736696,0.7498,513.2126945,0.01357694206,0,0.5012,0.3170866881,0.738310758,16.61106759,0.0202,-16.63126759,16.63126759,0,0,111.3603793,91.3667406,4136.368227,1654.547291,0.7403621396,0.06827524515,0.02950782584,0,9153841.537,-109464.8417,1378.192226,4347.289437
1189.616851,1317,1290.028758,-648.3685954,0.7366,541.2482554,0.01302093318,0,0.5012,0.3519170706,0.7555533308,16.77717826,0.0202,-16.79737826,16.79737826,0,0,117.2753417,83.63472917,4137.275592,1654.910237,0.779515849,0.0678680662,0.02692225962,0,9263954.747,-110113.2103,1394.989605,4242.411997
1308.187111,1390,1412.683818,-664.2168396,0.722,643.9702714,0.01200916286,0,0.5012,0.4122781104,0.7887280191,16.94495005,0.0202,-16.96515005,16.96515005,0,0,128.4258017,87.55175716,4142.081837,1656.832735,0.85264118,0.06772904423,0.02834603087,0,9374732.174,-110777.4272,1411.954755,4239.012296
1524.935377,1697,1637.729501,-667.0035594,0.6606,857.9318172,0.01046241125,0,0.5012,0.5445552642,0.8371813597,17.11439955,0.0202,-17.13459955,17.13459955,0,0,148.8845001,95.6797248,4154.919925,1661.96797,0.9854158025,0.06808557791,0.03100513382,0,9486176.605,-111444.4307,1429.089354,4505.656912
1475.606827,1605,1604.39813,-467.1352525,0.679,1008.471574,0.01078643961,0,0.5012,0.5347504858,0.8424323443,17.28554354,0.0202,-17.30574354,17.30574354,0,0,145.8543754,111.5057595,4183.327286,1673.330914,0.9588050493,0.06934799212,0.03583330191,0,9598088.171,-111911.566,1446.395098,4934.497985
1464.274692,1635,1592.994879,-555.3849116,0.673,908.88978,0.01097216269,0,0.5012,0.5033581184,0.8322794912,17.45839898,0.0202,-17.47859898,17.47859898,0,0,144.8177163,111.2617889,4210.922529,1684.369012,0.9457517138,0.07044927325,0.03486563816,0,9710555.122,-112466.9509,1463.873697,5218.606869
1164.560662,1307,1294.418976,-533.2556971,0.7386,631.3049644,0.01363792041,0,0.5012,0.324345544,0.754513501,17.63298297,0.0202,-17.65318297,17.65318297,0,0,117.6744524,112.2253315,4238.92941,1695.571764,0.7634114954,0.07147608348,0.03439097141,0,9823555.329,-113000.2066,1481.52688,5155.92261
1427.717226,1523,1538.046538,-757.4612098,0.6954,670.2560162,0.01159231035,0,0.5012,0.4355440063,0.7966415239,17.8093128,0.0202,-17.8295128,17.8295128,0,0,139.8224125,92.51999879,4246.670821,1698.668328,0.9054425234,0.07121456318,0.02776041802,0,9937312.996,-113757.6678,1499.356393,5105.08687
1568.755754,1667,1696.274473,-646.9079858,0.6666,921.8477686,0.01061597413,0,0.5012,0.5389676747,0.8386301067,17.98740593,0.0202,-18.00760593,18.00760593,0,0,154.2067702,109.5313123,4271.268717,1708.507487,0.9928399412,0.0719654675,0.03292518267,0,10051717.57,-114404.5758,1517.363999,5373.177997
1203.940272,1347,1344.180738,-535.72556,0.7306,668.2147121,0.01353053163,0,0.5012,0.3402607751,0.7673014409,18.16727999,0.0202,-18.18747999,18.18747999,0,0,122.1982489,122.0731854,4307.916528,1723.166611,0.7800642891,0.07335324915,0.03610327059,0,10166657.87,-114940.3014,1535.551479,5336.760411
1243.207948,1349,1360.156925,-682.3220117,0.7302,560.8859364,0.01350517168,0,0.5012,0.3414149491,0.7574519297,18.34895279,0.0202,-18.36915279,18.36915279,0,0,123.6506296,98.60002455,4320.358222,1728.143289,0.7870625858,0.07320701424,0.02836597415,0,10282280.5,-115622.6234,1553.920631,5167.232194
1320.171908,1417,1438.277377,-695.3885131,0.7166,624.7833946,0.01289921027,0,0.5012,0.3882753111,0.7763592395,18.53244231,0.0202,-18.55264231,18.55264231,0,0,130.7524889,99.5730274,4333.524085,1733.409634,0.8297388853,0.07311230329,0.02862045766,0,10398598.51,-116318.0119,1572.473274,5080.404414
1206.97481,1340,1330.848349,-626.2752761,0.732,580.6995341,0.01407971596,0,0.5012,0.3385317813,0.7577962918,18.71776674,0.0202,-18.73796674,18.73796674,0,0,120.9862135,105.1557718,4352.009375,1740.80375,0.76450223,0.07332973113,0.0301723231,0,10515542.8,-116944.2872,1591.21124,4960.796518
1264.469912,1405,1380.965608,-676.8622922,0.719,587.6076201,0.01370428365,0,0.5012,0.363140015,0.7677116034,18.9049444,0.0202,-18.9251444,18.9251444,0,0,125.542328,97.59075159,4362.559939,1745.023976,0.7913734296,0.07306942694,0.02780008109,0,10633163.95,-117621.1494,1610.136385,4842.011682
1593.099993,1646,1713.100352,-717.8173315,0.6708,875.2826611,0.0111576615,0,0.5012,0.551090862,0.8401768306,19.09399385,0.0202,-19.11419385,19.11419385,0,0,155.7363956,100.9063656,4376.215106,1750.486042,0.9786426802,0.07300639308,0.02877721562,0,10751502.91,-118338.9668,1629.250579,5064.0152
1124.632654,1221,1268.984866,-512.0061875,0.7558,612.6264667,0.01521305282,0,0.5012,0.3108301742,0.7496169884,19.28493379,0.0202,-19.30513379,19.30513379,0,0,115.3622605,125.0672777,4413.758081,1765.503233,0.7187666622,0.07431059885,0.03558700655,0,10870353.89,-118850.973,1648.555712,4993.983592
1303.831978,1452,1417.608787,-743.1858949,0.7096,560.6460836,0.01375413535,0,0.5012,0.3764505189,0.7663896397,19.47778312,0.0202,-19.49798312,19.49798312,0,0,128.8735261,94.2990253,4419.781945,1767.912778,0.8018544831,0.07370694906,0.02613696954,0,10989948.04,-119594.1589,1668.053696,4846.854511
1347.249605,1483,1471.409785,-644.4762653,0.7034,702.7733399,0.01338360065,0,0.5012,0.4144444489,0.7957355265,19.67256096,0.0202,-19.69276096,19.69276096,0,0,133.7645259,104.4876186,4435.873925,1774.34957,0.8292671352,0.07372061789,0.02915834484,0,11110186.68,-120238.6351,1687.746456,4861.548452
1220.256825,1315,1348.59935,-593.8219431,0.737,626.4348816,0.0147482546,0,0.5012,0.354305382,0.7677999384,19.86928656,0.0202,-19.88948656,19.88948656,0,0,122.5999409,108.4732385,4455.629685,1782.251874,0.7566828064,0.07393637701,0.03015516855,0,11231019.14,-120832.4571,1707.635943,4800.660046
1224.046124,1391,1343.824653,-660.782191,0.7218,563.2639326,0.01494851236,0,0.5012,0.3515315077,0.7591751895,20.06797943,0.0202,-20.08817943,20.08817943,0,0,122.1658775,99.71054996,4466.227641,1786.491056,0.7522145986,0.07361610538,0.02751573842,0,11352512.38,-121493.2393,1727.724122,4677.322259
1239.096712,1337,1358.292508,-634.2201801,0.7326,604.8765314,0.01493703242,0,0.5012,0.362240497,0.7703080718,20.26865922,0.0202,-20.28885922,20.28885922,0,0,123.4811371,98.92713726,4475.830226,1790.33209,0.7586818755,0.07326432786,0.02735325813,0,11474639.83,-122127.4594,1748.012982,4595.231943
1151.5642,1261,1271.549933,-616.5975872,0.7478,534.9666124,0.01611540788,0,0.5012,0.3245823578,0.7455128365,20.47134582,0.0202,-20.49154582,20.49154582,0,0,115.5954485,99.51438764,4485.828009,1794.331203,0.7086483981,0.0729616134,0.02758843184,0,11597383.89,-122744.057,1768.504528,4465.939853
1615.399312,1705,1728.849705,-803.5474184,0.659,811.8518932,0.01197111537,0,0.5012,0.5637207718,0.8358174449,20.67605928,0.0202,-20.69625928,20.69625928,0,0,157.168155,92.77433464,4488.885783,1795.554313,0.9628501309,0.07229509738,0.02576903266,0,11720931.5,-123547.6044,1789.200787,4644.129219
1231.090354,1365,1376.960532,-476.9691543,0.727,754.1211996,0.01518055121,0,0.5012,0.3830622872,0.7891849358,20.88281987,0.0202,-20.90301987,20.90301987,0,0,125.1782301,124.9873578,4524.095425,1809.63817,0.7609037842,0.07347242398,0.03501273203,0,11844956.07,-124024.5736,1810.103807,4746.493171
1542.949424,1654,1665.2097,-719.7680721,0.6692,823.1813516,0.01267819186,0,0.5012,0.5290705872,0.8294928796,21.09164807,0.0202,-21.11184807,21.11184807,0,0,151.3827,101.168628,4534.782145,1813.912858,0.9180207817,0.07318517461,0.02766922852,0,11969700.41,-124744.3417,1831.215655,4927.634004
1379.20583,1522,1522.377058,-509.702485,0.6956,869.5033455,0.01400623087,0,0.5012,0.4646332198,0.8220771518,21.30256455,0.0202,-21.32276455,21.32276455,0,0,138.3979143,121.8686626,4565.955165,1826.382066,0.8335479668,0.07404891176,0.03338257388,0,12094954.46,-125254.0442,1852.538419,5168.471295
1230.411046,1390,1364.657001,-591.1932025,0.722,639.2178439,0.01578110117,0,0.5012,0.3536253902,0.7702656177,21.51559019,0.0202,-21.53579019,21.53579019,0,0,124.0597274,112.7303644,4587.366426,1834.94657,0.7437039438,0.0742973308,0.03031083516,0,12220799.69,-125845.2374,1874.074209,5113.485481
1169.116084,1298,1292.237202,-618.9016532,0.7404,550.2144305,0.01683200735,0,0.5012,0.3231758493,0.745988243,21.73074609,0.0202,-21.75094609,21.75094609,0,0,117.4761093,101.3903726,4597.00947,1838.803788,0.7027597022,0.07387906613,0.02704377977,0,12347263.83,-126464.139,1895.825156,4976.047986
1310.532022,1437,1427.949353,-707.6137299,0.7126,602.9182921,0.0153844767,0,0.5012,0.3866858953,0.7768369989,21.94805356,0.0202,-21.96825356,21.96825356,0,0,129.8135776,95.46927774,4600.538558,1840.215423,0.7759685824,0.07316066389,0.02555489826,0,12474435.58,-127171.7527,1917.793409,4877.184187
1383.908155,1465,1510.545412,-663.4180677,0.707,720.4900876,0.01468855813,0,0.5012,0.4310995739,0.7999796633,22.16753409,0.0202,-22.18773409,22.18773409,0,0,137.3223102,104.4697227,4612.99751,1845.199004,0.8186355016,0.07298484845,0.02821703936,0,12602270.76,-127835.1708,1939.981143,4904.379822
1163.203382,1254,1295.839519,-586.7915629,0.7492,576.4118192,0.01729335238,0,0.5012,0.3245131872,0.752104528,22.38920943,0.0202,-22.40940943,22.40940943,0,0,117.8035927,110.246928,4630.984487,1852.393795,0.6995486181,0.07312085937,0.02976856369,0,12730692.72,-128421.9624,1962.390553,4798.717477
1398.603553,1525,1515.969554,-760.8385819,0.695,637.7649711,0.01492991826,0,0.5012,0.4280422417,0.7913224841,22.61310153,0.0202,-22.63330153,22.63330153,0,0,137.815414,94.75289928,4633.117697,1853.247079,0.8180072539,0.07238635024,0.02543813157,0,12859875.52,-129182.801,1985.023854,4737.809654
1304.045481,1451,1436.620217,-592.5387055,0.7098,711.5067754,0.01591195243,0,0.5012,0.4003323117,0.7927556556,22.83923254,0.0202,-22.85943254,22.85943254,0,0,130.6018379,109.7355031,4650.190846,1860.076338,0.7723447618,0.07251669818,0.02974571833,0,12989650.86,-129775.3397,2007.883287,4766.588901
1699.457243,1842,1826.703823,-712.090854,0.6316,987.3663894,0.01263906309,0,0.5012,0.6108658783,0.8515591113,23.06762487,0.0202,-23.08782487,23.08782487,0,0,166.0639839,104.1789546,4661.365984,1864.546394,0.9797041411,0.07231615152,0.02808526407,0,13120138.29,-130487.4305,2030.971112,5116.62905
1517.028442,1643,1672.426933,-416.7786823,0.6714,1100.249759,0.01394291174,0,0.5012,0.5424808683,0.8441687047,23.29830112,0.0202,-23.31850112,23.31850112,0,0,152.0388121,132.1001904,4700.238855,1880.095542,0.8895435876,0.07361570271,0.03562560513,0,13251042.5,-130904.2092,2054.289613,5595.562644
1544.416979,1693,1691.065147,-595.0816527,0.6614,949.3353265,0.01392701172,0,0.5012,0.5163331263,0.8368800852,23.53128413,0.0202,-23.55148413,23.55148413,0,0,153.7331952,123.1168839,4729.350961,1891.740385,0.8939203081,0.07427488412,0.03234703955,0,13382541.79,-131499.2908,2077.841097,5859.890114
1482.119434,1660,1631.489699,-567.0134314,0.668,915.1060028,0.01457980212,0,0.5012,0.4808659201,0.8266042709,23.76659697,0.0202,-23.78679697,23.78679697,0,0,148.3172454,125.6036679,4760.36761,1904.147044,0.8568086714,0.07497247612,0.03250619302,0,13514608.09,-132066.3043,2101.627894,6071.727958
1318.855483,1483,1465.176569,-615.5991247,0.7034,703.2563588,0.01639697457,0,0.5012,0.3628050354,0.7759544949,24.00426294,0.0202,-24.02446294,24.02446294,0,0,133.1978699,122.3168225,4787.47708,1914.990832,0.7651089208,0.0753983848,0.03115667896,0,13647290,-132681.9034,2125.652357,5997.206054
1285.149541,1465,1419.865793,-675.2281166,0.707,609.9214244,0.01708929512,0,0.5012,0.343170212,0.7655384083,24.24430557,0.0202,-24.26450557,24.26450557,0,0,129.0787085,110.4719467,4802.199485,1920.879794,0.7391747249,0.0751353117,0.02782214257,0,13780647.13,-133357.1315,2149.916862,5824.314574
1405.85076,1466,1537.019567,-714.163766,0.7068,691.6869936,0.01594446105,0,0.5012,0.403199313,0.7902717862,24.48674862,0.0202,-24.50694862,24.50694862,0,0,139.7290516,106.682059,4812.837555,1925.135022,0.7983957227,0.0746782991,0.0268790809,0,13914718.42,-134071.2953,2174.423811,5735.73545
1340.461043,1433,1479.974666,-680.5808083,0.7134,659.8802351,0.01672448635,0,0.5012,0.3812279912,0.7828744489,24.73161611,0.0202,-24.75181611,24.75181611,0,0,134.5431515,114.782007,4831.362811,1932.545124,0.7658163568,0.07466631863,0.02903257174,0,14049470.3,-134751.8761,2199.175627,5641.966641
1631.887031,1773,1767.370224,-756.1438002,0.6454,875.7432313,0.0141448192,0,0.5012,0.5406442647,0.8369441229,24.97893227,0.0202,-24.99913227,24.99913227,0,0,160.6700203,110.50426,4845.239814,1938.095926,0.9119106027,0.07441108195,0.02784786752,0,14184978.32,-135508.0199,2224.174759,5805.857951
1273.274815,1368,1430.015467,-539.2830544,0.7264,733.991761,0.01765639755,0,0.5012,0.3570173497,0.7763462016,25.22872159,0.0202,-25.24892159,25.24892159,0,0,130.0014061,131.5119305,4879.846949,1951.938779,0.7326128681,0.07524382085,0.03316038555,0,14321025.62,-136047.303,2249.423681,5782.702815
1398.578426,1519,1531.659263,-752.6110522,0.6962,645.9673742,0.0166494007,0,0.5012,0.3983679636,0.7844564982,25.48100881,0.0202,-25.50120881,25.50120881,0,0,139.2417512,107.5998276,4889.849837,1955.939935,0.7830809298,0.07473677432,0.02664046793,0,14457825.54,-136799.914,2274.92489,5657.923344
1492.895934,1617,1633.103026,-659.853605,0.6766,833.0423295,0.01577121497,0,0.5012,0.4819238509,0.8235042696,25.7358189,0.0202,-25.7560189,25.7560189,0,0,148.4639115,114.4712727,4906.524113,1962.609645,0.8321079181,0.07461032665,0.02847567017,0,14595285.3,-137459.7676,2300.680909,5780.611328
1169.038902,1280,1316.87843,-579.7643289,0.744,589.2745734,0.0197538182,0,0.5012,0.3019632489,0.7424766379,25.99317709,0.0202,-26.01337709,26.01337709,0,0,119.7162209,121.8463502,4930.239981,1972.095992,0.6677557455,0.07484988487,0.03025846975,0,14733324.84,-138039.5319,2326.694286,5624.993153
1363.984778,1463,1488.806086,-768.771122,0.7074,595.2136562,0.01764723365,0,0.5012,0.3861044189,0.7761309456,26.25310886,0.0202,-26.27330886,26.27330886,0,0,135.3460078,98.56819885,4930.20338,1972.081352,0.7549415161,0.07386003815,0.02428202711,0,14872133.14,-138808.3031,2352.967595,5458.80914
1375.418915,1470,1511.897829,-683.5705703,0.706,691.8483446,0.0175513447,0,0.5012,0.403860796,0.7939955512,26.51563995,0.0202,-26.53583995,26.53583995,0,0,137.4452572,109.9632743,4941.562587,1976.625035,0.764888536,0.07352723602,0.02745241877,0,15011625.01,-139491.8736,2379.503434,5406.38105
1467.028726,1618,1604.97519,-662.6613705,0.6764,804.367355,0.01669869821,0,0.5012,0.4784811939,0.8203368657,26.78079634,0.0202,-26.80099634,26.80099634,0,0,145.9068355,111.1656685,4953.897004,1981.558802,0.8099558737,0.07326907113,0.02781412858,0,15151779.55,-140154.535,2406.304431,5526.729917
1616.053861,1796,1760.697506,-618.9301025,0.6408,997.1237582,0.01537390961,0,0.5012,0.5538465749,0.8443850741,27.04860431,0.0202,-27.06880431,27.06880431,0,0,160.0634097,117.5950414,4972.414105,1988.965642,0.8852327406,0.07334201689,0.02945294086,0,15292553.01,-140773.4651,2433.373235,5842.729106
1495.663155,1683,1652.115351,-504.7113069,0.6634,990.9518478,0.01654805176,0,0.5012,0.4955188462,0.8335483253,27.31909035,0.0202,-27.33929035,27.33929035,0,0,150.1923047,129.1331062,5002.098929,2000.839572,0.8257110539,0.073967131,0.03219028148,0,15433831.19,-141278.1764,2460.712525,6135.45473
1451.11959,1604,1600.914103,-631.6144464,0.6792,819.5051431,0.01724794678,0,0.5012,0.426919277,0.8079152128,27.59228125,0.0202,-27.61248125,27.61248125,0,0,145.5376458,122.2022326,5024.259183,2009.703673,0.7965921169,0.07415730829,0.0300258565,0,15575740.98,-141909.7909,2488.325007,6173.907336
1246.935801,1384,1393.523486,-633.4767153,0.7232,613.4590855,0.02001286979,0,0.5012,0.3194882079,0.7521843915,27.86820407,0.0202,-27.88840407,27.88840407,0,0,126.6839532,118.7194807,5042.49348,2016.997392,0.690890078,0.07413203634,0.02896698607,0,15718284.25,-142543.2676,2516.213411,5999.312168
1334.946137,1451,1466.397757,-736.0394006,0.7098,598.9067366,0.01920835324,0,0.5012,0.3597592027,0.7670576119,28.14688611,0.0202,-28.16708611,28.16708611,0,0,133.308887,103.3047337,5044.948344,2017.979338,0.7266663883,0.07332318227,0.02512327556,0,15861563.55,-143279.307,2544.380497,5806.818763
1715.746212,1813,1851.695516,-774.2318425,0.6374,941.514369,0.01536351669,0,0.5012,0.5792655886,0.8462397347,28.42835497,0.0202,-28.44855497,28.44855497,0,0,168.335956,107.52095,5051.570328,2020.628131,0.91639599,0.0727854769,0.0264242323,0,16005617.09,-144053.5388,2572.829052,6022.601345
1437.225859,1559,1600.715039,-550.8097037,0.6882,886.4161556,0.01795000223,0,0.5012,0.4332135442,0.8106628641,28.71263852,0.0202,-28.73283852,28.73283852,0,0,145.519549,134.7765412,5085.315462,2034.126185,0.7869300592,0.07363267066,0.03332349054,0,16150221.44,-144604.3485,2601.56189,6143.941755
1610.446867,1739,1757.311555,-700.4302961,0.6522,910.0165705,0.01651384174,0,0.5012,0.5189330151,0.8349553106,28.9997649,0.0202,-29.0199649,29.0199649,0,0,159.7555959,117.8649233,5101.474076,2040.589631,0.8611783224,0.07353643319,0.02861563852,0,16295526.22,-145304.7788,2630.581855,6305.430742
1317.568232,1485,1476.084418,-594.3776793,0.703,723.1905524,0.01985656253,0,0.5012,0.3577864016,0.776515396,29.28976255,0.0202,-29.30996255,29.30996255,0,0,134.1894925,129.2264238,5128.671019,2051.468407,0.7195257859,0.07398631676,0.03131557536,0,16441425.38,-145899.1565,2659.891818,6236.204065
1374.016584,1533,1512.809294,-716.9465133,0.6934,657.0700707,0.01956813744,0,0.5012,0.3744579601,0.7789661357,29.58266018,0.0202,-29.60286018,29.60286018,0,0,137.5281176,109.2100493,5135.307647,2054.123059,0.7364745198,0.07339091769,0.02616457403,0,16588041.48,-146616.103,2689.494678,6090.190734
1453.741101,1577,1594.646051,-711.628346,0.6846,742.1127555,0.01874941889,0,0.5012,0.4182079292,0.7983592726,29.87848678,0.0202,-29.89868678,29.89868678,0,0,144.9678228,111.0264623,5143.627957,2057.451183,0.7750589973,0.07292469836,0.02678089163,0,16735369.21,-147327.7314,2719.393365,6029.722853
1638.38684,1794,1784.853194,-690.7812639,0.6412,947.6055764,0.01691874253,0,0.5012,0.5368456413,0.840828855,30.17727165,0.0202,-30.19747165,30.19747165,0,0,162.2593813,116.2890822,5157.04448,2062.817792,0.8652500483,0.07274281685,0.02818396354,0,16883387.72,-148018.5126,2749.590836,6233.953448
1538.653982,1649,1698.968275,-537.8096633,0.6702,1000.844319,0.01795162676,0,0.5012,0.501585462,0.8329202057,30.47904436,0.0202,-30.49924436,30.49924436,0,0,154.4516614,129.835249,5183.738839,2073.495536,0.8193739731,0.07321746408,0.03146363812,0,17031944.05,-148556.3223,2780.090081,6503.541841
1189.723083,1314,1344.901067,-622.1862041,0.7372,567.5368792,0.02290431287,0,0.5012,0.2829210911,0.7269989909,30.78383481,0.0202,-30.80403481,30.80403481,0,0,122.2637333,124.3941487,5204.458211,2081.783285,0.6460331759,0.0733593154,0.02979541721,0,17181122.56,-149178.5085,2810.894116,6267.219764
1573.984897,1722,1703.737592,-874.8904957,0.6556,699.0944013,0.01826095363,0,0.5012,0.4551707772,0.806055268,31.09167316,0.0202,-31.11187316,31.11187316,0,0,154.8852356,98.66102153,5199.030069,2079.612027,0.8192574236,0.07222982532,0.02349211549,0,17331175.95,-150053.399,2842.005989,6125.585211
1324.887502,1478,1479.350761,-588.6005883,0.7044,736.2869139,0.02124093266,0,0.5012,0.3689238757,0.7817190132,31.40258989,0.0202,-31.42278989,31.42278989,0,0,134.4864328,123.0606686,5218.110136,2087.244054,0.708757923,0.07236892135,0.02979117904,0,17481817.95,-150641.9996,2873.428779,6078.271466
1263.824434,1421,1402.600069,-679.8705937,0.7158,583.9538406,0.0226271312,0,0.5012,0.3267617325,0.7540510054,31.71661579,0.0202,-31.73681579,31.73681579,0,0,127.5090972,107.0590189,5220.806952,2088.322781,0.6716395003,0.07170861228,0.02577301538,0,17633139.82,-151321.8702,2905.165594,5872.607198
1364.739134,1503,1497.351421,-726.564048,0.6994,638.1750865,0.02140712026,0,0.5012,0.3780260988,0.7763669247,32.03378194,0.0202,-32.05398194,32.05398194,0,0,136.1228564,100.5785045,5216.969317,2086.787727,0.7175389243,0.07078815695,0.02442325456,0,17785188.26,-152048.4342,2937.219576,5722.933438
1638.544597,1753,1776.893464,-723.5182742,0.6494,915.0263226,0.01821961779,0,0.5012,0.541601013,0.8396971333,32.35411976,0.0202,-32.37431976,32.37431976,0,0,161.5357695,105.9947474,5218.624679,2087.449871,0.8512268909,0.07020443019,0.02609232452,0,17937960.21,-152771.9525,2969.593896,5902.813673
1365.588344,1467,1523.011798,-561.961086,0.7066,803.6272581,0.02146921055,0,0.5012,0.4008141803,0.7958984147,32.67766096,0.0202,-32.69786096,32.69786096,0,0,138.455618,124.7457932,5238.997978,2095.599191,0.7267667427,0.07056406566,0.03095370512,0,18091294.12,-153333.9136,3002.291757,5946.07997
1732.143513,1903,1872.617856,-778.0497589,0.6194,954.0937545,0.01763554559,0,0.5012,0.5815226684,0.8489919839,33.00443757,0.0202,-33.02463757,33.02463757,0,0,170.2379869,107.4699045,5241.687923,2096.675169,0.8931368497,0.07004730203,0.02642788155,0,18245406.09,-154111.9633,3035.316395,6168.108103
1412.621879,1587,1577.128189,-517.9328964,0.6826,894.6889823,0.02114899865,0,0.5012,0.4170725078,0.805332299,33.33448195,0.0202,-33.35468195,33.35468195,0,0,143.3752899,131.1718285,5268.025993,2107.210397,0.7484436254,0.07069970053,0.03247770363,0,18400035.98,-154629.8962,3068.671077,6284.73266
1685.543614,1760,1830.713931,-721.3356986,0.648,964.207915,0.01840157886,0,0.5012,0.5439243321,0.8420586514,33.66782677,0.0202,-33.68802677,33.68802677,0,0,166.4285392,111.5024907,5274.167964,2109.667186,0.8677738098,0.0703351985,0.02721613183,0,18555387.22,-155351.2319,3102.359103,6474.665275
1444.145285,1626,1606.913417,-572.8447346,0.6748,871.3005501,0.02117395042,0,0.5012,0.4376707671,0.8133521667,34.00450503,0.0202,-34.02470503,34.02470503,0,0,146.083038,128.7636277,5297.448232,2118.979293,0.7583431432,0.07081188694,0.03155541127,0,18711311.29,-155924.0767,3136.383808,6582.682312
1619.320481,1810,1767.453603,-689.9598674,0.638,929.360614,0.01944308469,0,0.5012,0.5094468721,0.8361242118,34.34455008,0.0202,-34.36475008,34.36475008,0,0,160.6776003,113.7885712,5305.287839,2122.115136,0.8328735671,0.07051690688,0.0275761143,0,18867925.33,-156614.0365,3170.748559,6726.277016
1470.278357,1647,1629.601714,-568.5745587,0.6706,901.7037983,0.02129857578,0,0.5012,0.4423777891,0.8167074678,34.68799559,0.0202,-34.70819559,34.70819559,0,0,148.1456103,124.6353611,5323.817443,2129.526977,0.7652411691,0.07074872111,0.03028631153,0,19025107.94,-157182.6111,3205.456754,6844.176201
1581.861456,1737,1732.188569,-727.9078289,0.6526,853.9536273,0.02023744768,0,0.5012,0.4571667439,0.8151719345,35.03487554,0.0202,-35.05507554,35.05507554,0,0,157.4716881,115.2922372,5332.633332,2133.053333,0.8120699761,0.07050280682,0.0278269516,0,19183018.46,-157910.5189,3240.51183,6843.128357
1453.352989,1622,1610.86237,-659.4899948,0.6756,793.8629945,0.02197917399,0,0.5012,0.3988848558,0.7979025044,35.3852243,0.0202,-35.4054243,35.4054243,0,0,146.4420336,122.124156,5348.104821,2139.241928,0.7530061693,0.07058790354,0.02952981731,0,19341588.47,-158570.0089,3275.917254,6779.346757
1576.205435,1746,1725.651909,-737.2525771,0.6508,838.9528578,0.02072218409,0,0.5012,0.4549647705,0.8144385622,35.73907654,0.0202,-35.75927654,35.75927654,0,0,156.8774463,113.7073976,5354.850122,2141.940049,0.8056490236,0.07025618394,0.02738204252,0,19500895.73,-159307.2615,3311.67653,6761.388603
1641.307156,1809,1798.641342,-629.1914079,0.6382,1012.115748,0.02007997174,0,0.5012,0.5218303255,0.8396752636,36.0964673,0.0202,-36.1166673,36.1166673,0,0,163.5128492,121.2377179,5368.990838,2147.596335,0.8375136948,0.07029587183,0.02929632813,0,19660832.18,-159936.4529,3347.793198,6980.726749
1368.171066,1549,1531.065559,-623.1252536,0.6902,745.0458119,0.02382499676,0,0.5012,0.3560231133,0.7772656702,36.45743198,0.0202,-36.47763198,36.47763198,0,0,139.1877781,126.4370612,5388.048082,2155.219233,0.7103989865,0.07055957761,0.03045504345,0,19821391.76,-160559.5781,3384.27083,6867.233416
1768.934528,1899,1913.787874,-792.4099501,0.6202,976.5245783,0.01925093517,0,0.5012,0.5652192242,0.8458061143,36.8220063,0.0202,-36.8422063,36.8422063,0,0,173.9807158,108.0313391,5388.31846,2155.327384,0.8879337256,0.06992735665,0.02583269042,0,19982743.75,-161351.9881,3421.113036,7020.448811
1429.398666,1592,1600.415019,-597.1313155,0.6816,832.2673503,0.0232504856,0,0.5012,0.3850802266,0.7908435568,37.19022636,0.0202,-37.21042636,37.21042636,0,0,145.4922745,133.8261272,5414.378218,2165.751287,0.7389652861,0.07054225395,0.03228849911,0,20144692.87,-161949.1194,3458.323462,6984.453357
